Time,GameId,Type,Player,x,y,z
121,2,POS,Steven,657.438538,-47.291760,71.295898
121,2,POS,Ranger,627.715698,2073.684570,24.127842
122,2,POS,Ranger,534.775818,2101.153809,24.127842
122,2,POS,Steven,651.930908,94.332520,64.033279
123,2,POS,Ranger,492.418640,1914.617798,28.125000
123,2,POS,Steven,618.505859,438.291962,-15.875000
124,2,POS,Ranger,421.095184,1743.125000,24.130903
124,2,POS,Steven,319.494965,563.347351,-15.875000
125,2,POS,Ranger,454.918243,1470.467773,24.130903
125,2,POS,Steven,249.596466,879.528259,24.125000
125,2,POS,Ranger,457.473236,1464.657715,24.130903
125,2,POS,Ranger,423.699677,1453.549927,24.130903
125,2,POS,Ranger,416.290802,1454.046021,24.130903
126,2,POS,Ranger,381.506592,1607.530640,24.130903
126,2,POS,Steven,271.524414,1186.798828,24.125000
127,2,POS,Ranger,332.721741,1920.948731,24.130903
127,2,POS,Steven,568.297485,1312.704224,24.125000
128,2,POS,Ranger,314.915741,1755.877197,24.130903
128,2,POS,Steven,512.642334,1506.239136,27.889799
129,2,POS,Ranger,370.319733,1720.861328,24.130903
129,2,POS,Steven,413.279755,1517.681030,24.125000
130,2,POS,Ranger,389.151825,1523.097900,24.131693
130,2,POS,Steven,452.287872,1526.606079,24.250265
130,2,DPOS,Ranger,469.012909,1517.610107,24.131866
130,2,POS,Ranger,469.012909,1517.610107,24.131866
131,2,POS,Ranger,464.644470,1516.573975,24.125000
131,2,POS,Steven,833.255005,1550.958984,25.054800
132,2,POS,Ranger,464.644470,1516.573975,24.125000
132,2,POS,Steven,664.863098,1536.777222,24.145910
132,2,POS,Steven,583.597168,1529.402100,28.125000
132,2,SPAWN,Ranger,1024.000000,1000.000000,33.000000
133,2,POS,Ranger,1032.005249,1181.178223,24.125000
133,2,POS,Steven,344.501129,1521.002686,24.145910
134,2,POS,Ranger,973.286987,1354.226074,24.125000
134,2,POS,Ranger,973.286987,1354.226074,24.125000
134,2,POS,Steven,283.125092,1609.591187,24.145910
135,2,POS,Ranger,703.481506,1317.423584,24.125000
135,2,POS,Steven,283.125000,1648.874878,24.145910
136,2,POS,Ranger,636.829956,1458.041382,24.133667
136,2,POS,Steven,283.125000,1648.874878,24.145910
136,2,DPOS,Ranger,487.926514,1520.559326,27.125000
136,2,POS,Steven,283.125000,1648.874878,24.145910
137,2,POS,Ranger,283.130768,1479.057617,24.125000
137,2,POS,Steven,283.125000,1648.874878,24.145910
138,2,POS,Ranger,283.130768,1479.057617,24.125000
138,2,POS,Steven,283.125000,1648.874878,24.145910
138,2,SPAWN,Ranger,936.000000,824.000000,-7.000000
139,2,POS,Ranger,983.577820,772.184937,8.125000
139,2,POS,Steven,283.125000,1648.874878,24.145910
140,2,POS,Ranger,1085.336792,972.198425,24.125000
140,2,POS,Steven,283.125000,1648.874878,24.145910
141,2,POS,Ranger,1010.355774,1266.665405,24.125000
141,2,POS,Steven,283.125000,1648.874878,24.145910
142,2,POS,Ranger,690.847595,1297.133667,24.125000
142,2,POS,Steven,283.125000,1648.874756,24.145910
143,2,POS,Ranger,555.239075,1519.723877,28.125000
143,2,POS,Steven,283.125000,1648.874756,24.145910
143,2,DPOS,Ranger,283.924805,1556.635376,28.149872
143,2,POS,Steven,283.125000,1648.874634,24.145910
144,2,POS,Ranger,283.136475,1574.627930,24.125000
144,2,POS,Steven,283.125000,1648.873535,24.125000
145,2,POS,Ranger,283.136475,1574.627930,24.125000
145,2,POS,Steven,283.125000,1648.873535,24.125000
145,2,SPAWN,Ranger,936.000000,824.000000,-7.000000
146,2,POS,Ranger,959.926514,740.798828,-7.875001
146,2,POS,Steven,283.125000,1648.873535,24.125000
147,2,POS,Ranger,1084.007568,908.109863,24.125000
147,2,POS,Steven,283.125000,1648.873535,24.125000
148,2,POS,Ranger,1087.975586,1068.922119,24.125000
148,2,POS,Steven,283.125000,1648.873535,24.125000
149,2,POS,Ranger,1067.012207,760.569153,24.125000
149,2,POS,Steven,283.125000,1648.873535,24.125000
150,2,POS,Ranger,742.386230,721.071899,-15.875000
150,2,POS,Steven,283.125000,1648.873535,24.125000
150,2,POS,Ranger,712.570313,734.061768,-16.875000
151,2,POS,Ranger,432.635284,682.965637,-15.875000
151,2,POS,Steven,283.125000,1648.873535,24.125000
151,2,POS,Ranger,314.688934,539.004333,-15.875000
152,2,POS,Ranger,272.899963,605.991943,-15.875000
152,2,POS,Steven,283.125000,1648.873535,24.125000
153,2,POS,Ranger,261.457764,926.589661,24.125000
153,2,POS,Steven,283.125000,1648.873535,24.125000
154,2,POS,Ranger,287.203094,1240.509644,24.125000
154,2,POS,Steven,283.125000,1648.873535,24.125000
155,2,POS,Ranger,598.927795,1292.272827,24.125000
155,2,POS,Steven,283.125000,1648.873535,24.125000
156,2,POS,Ranger,654.139587,1561.252197,24.125000
156,2,POS,Steven,283.125000,1648.873535,24.125000
156,2,DPOS,Ranger,524.002991,1501.545288,28.125000
156,2,POS,Steven,283.758789,1648.874634,24.755608
156,2,DPOS,Steven,283.758789,1648.874634,24.755608
156,2,POS,Ranger,524.002991,1501.545288,28.125000
157,2,POS,Ranger,507.491882,1489.479004,39.031570
157,2,POS,Steven,284.767273,1648.874878,24.795437
158,2,POS,Ranger,285.966888,1431.126953,24.125000
158,2,POS,Steven,285.405273,1648.874878,24.125000
158,2,SPAWN,Steven,936.000000,824.000000,-7.000000
158,2,SPAWN,Ranger,212.000000,2360.000000,65.000000
159,2,POS,Ranger,212.000000,2360.000000,56.125000
159,2,POS,Steven,936.000000,824.000000,-15.875000
159,2,POS,Ranger,222.847672,2167.403809,40.125000
159,2,POS,Ranger,224.347244,2124.988525,24.125000
159,2,POS,Ranger,223.834503,2093.091064,24.125000
160,2,POS,Ranger,223.344498,2074.156250,24.125000
160,2,POS,Steven,786.028687,742.762512,-15.875000
160,2,POS,Steven,711.592285,739.628784,-18.155600
161,2,POS,Ranger,299.368988,1771.130737,24.125000
161,2,POS,Steven,645.835266,532.562744,-15.875000
162,2,POS,Ranger,345.597900,1551.131348,24.125000
162,2,POS,Steven,681.468384,212.198013,48.125000
162,2,POS,Ranger,283.422302,1616.518433,24.125000
162,2,POS,Steven,671.668518,-44.319633,71.084084
163,2,POS,Ranger,344.833008,1523.826050,24.125000
163,2,POS,Steven,634.643738,-94.158508,73.639961
163,2,POS,Ranger,353.952118,1504.024658,24.125000
163,2,POS,Ranger,423.704620,1506.592407,24.125000
164,2,POS,Ranger,570.042847,1519.713379,28.125000
164,2,POS,Steven,674.643738,192.622986,58.012264
165,2,POS,Ranger,748.955444,1289.605103,24.125000
165,2,POS,Steven,574.413147,487.015900,-15.875000
166,2,POS,Ranger,1050.228027,1248.026489,24.127848
166,2,POS,Steven,302.488586,639.217957,-15.875000
167,2,POS,Ranger,1087.582153,935.661011,24.127848
167,2,POS,Steven,246.350693,951.528748,24.125000
168,2,POS,Ranger,1087.455566,1094.762329,24.127848
168,2,POS,Steven,330.685425,1252.266480,24.125000
169,2,POS,Ranger,895.375671,1215.129272,24.127848
169,2,POS,Steven,651.200684,1248.818726,24.125000
170,2,POS,Ranger,857.575012,1350.348511,24.128035
170,2,POS,Steven,484.091614,1326.686279,24.125000
170,2,POS,Ranger,706.802124,1284.589233,24.128626
171,2,POS,Ranger,708.403564,1292.253906,24.129015
171,2,POS,Steven,472.096558,1281.227295,24.125000
171,2,DPOS,Ranger,757.970337,1296.789185,24.129148
171,2,POS,Steven,520.060242,1281.068237,24.125000
172,2,POS,Ranger,793.496765,1291.537354,24.129276
172,2,POS,Steven,555.019104,1282.354248,24.125000
173,2,POS,Ranger,793.496765,1291.537354,24.129276
173,2,POS,Steven,595.125427,1378.011475,28.125000
173,2,SPAWN,Ranger,416.000000,824.000000,-7.000000
174,2,POS,Ranger,296.545837,794.220398,24.125000
174,2,POS,Steven,459.451538,1509.613403,24.125000
174,2,POS,Steven,427.179535,1487.165649,24.125000
175,2,POS,Ranger,266.537994,1068.346069,24.125000
175,2,POS,Steven,382.105225,1438.698731,24.125000
176,2,POS,Ranger,398.271149,1282.490601,24.125000
176,2,POS,Steven,532.703491,1432.581299,28.125000
176,2,POS,Ranger,622.145752,1287.470093,24.125000
177,2,POS,Ranger,675.361694,1352.733154,24.125000
177,2,POS,Steven,505.744629,1449.403931,24.127937
178,2,POS,Ranger,758.501404,1275.317017,24.127840
178,2,POS,Steven,505.942017,1449.327515,24.127937
178,2,POS,Ranger,885.972412,1325.373169,24.127840
179,2,POS,Ranger,1003.411133,1351.447266,24.127840
179,2,POS,Steven,520.665894,1481.880249,24.127937
180,2,POS,Ranger,1071.616699,1103.142334,24.127840
180,2,POS,Steven,503.767548,1436.412964,24.127937
181,2,POS,Ranger,1082.658447,784.851440,24.127840
181,2,POS,Steven,510.799713,1453.356445,24.127937
181,2,POS,Ranger,1132.112305,547.528015,-15.875000
182,2,POS,Ranger,1113.369751,523.473206,-15.875000
182,2,POS,Steven,510.799713,1453.356445,24.127937
182,2,POS,Ranger,1095.956055,515.384216,-15.875000
183,2,POS,Ranger,1118.435303,771.209900,24.125000
183,2,POS,Steven,510.799713,1453.356445,24.127937
184,2,POS,Ranger,1098.835327,1078.533203,24.125000
184,2,POS,Steven,510.799713,1453.356445,24.127937
185,2,POS,Ranger,968.684143,1266.837036,24.125000
185,2,POS,Steven,510.799713,1453.356445,24.127937
186,2,POS,Ranger,732.331299,1288.678833,24.125504
186,2,POS,Steven,510.799713,1453.356445,24.127937
186,2,DPOS,Ranger,601.932312,1462.812256,24.125504
186,2,POS,Steven,539.044678,1508.629395,28.125000
186,2,POS,Steven,539.304016,1509.115723,28.125000
187,2,POS,Ranger,602.401794,1477.771362,24.125725
187,2,POS,Steven,539.304016,1509.115723,28.125000
188,2,POS,Ranger,602.401794,1477.771362,24.125725
188,2,POS,Steven,471.224579,1431.125977,24.145908
188,2,SPAWN,Ranger,416.000000,824.000000,-7.000000
189,2,POS,Ranger,386.652954,743.187927,-7.875001
189,2,POS,Steven,523.155579,1471.104370,28.125000
190,2,POS,Ranger,246.725693,940.366821,24.125000
190,2,POS,Steven,504.483734,1477.955078,24.125000
191,2,POS,Ranger,259.949280,1100.185303,24.125000
191,2,POS,Steven,493.865753,1483.529419,24.125000
192,2,POS,Ranger,257.801086,780.518860,24.125000
192,2,POS,Steven,493.865753,1483.529419,24.125000
193,2,POS,Ranger,573.034363,738.749329,-15.875000
193,2,POS,Steven,493.865753,1483.529419,24.125000
193,2,POS,Ranger,620.786194,735.216431,-15.875000
194,2,POS,Ranger,669.523926,534.637146,-15.875000
194,2,POS,Steven,493.865753,1483.529419,24.125000
195,2,POS,Ranger,669.270142,237.392181,48.125000
195,2,POS,Steven,493.865753,1483.529419,24.125000
195,2,POS,Ranger,674.519348,-47.115364,71.105583
196,2,POS,Ranger,674.259705,-53.584881,71.437355
196,2,POS,Steven,493.865753,1483.529419,24.125000
197,2,POS,Ranger,666.621887,248.181793,48.880463
197,2,POS,Steven,493.865753,1483.529419,24.125000
198,2,POS,Ranger,444.435272,479.074158,-15.875000
198,2,POS,Steven,493.865753,1483.529419,24.125000
199,2,POS,Ranger,377.491882,772.185730,0.125000
199,2,POS,Steven,493.865753,1483.529419,24.125000
200,2,POS,Ranger,269.771210,981.970398,24.125000
200,2,POS,Steven,493.865753,1483.529419,24.125000
201,2,POS,Ranger,325.243896,1275.604858,24.125000
201,2,POS,Steven,493.865753,1483.529419,24.125000
202,2,POS,Ranger,643.731567,1297.554321,24.125000
202,2,POS,Steven,493.865753,1483.529419,24.125000
203,2,POS,Ranger,628.000977,1371.013672,24.125000
203,2,POS,Steven,493.865753,1483.529419,24.125000
204,2,POS,Ranger,591.048950,1612.874512,32.967461
204,2,POS,Steven,493.865753,1483.529419,24.125000
205,2,POS,Ranger,314.517822,1546.961182,24.125000
205,2,POS,Steven,493.865753,1483.529419,24.125000
206,2,POS,Ranger,328.938629,1647.699585,63.659195
206,2,POS,Steven,504.130646,1485.121704,24.125385
206,2,DPOS,Ranger,425.712067,1585.798950,24.125000
206,2,POS,Steven,516.789307,1472.266235,24.126255
207,2,POS,Ranger,406.655762,1623.129272,24.139774
207,2,POS,Steven,530.932983,1456.680908,28.125000
208,2,POS,Ranger,406.655762,1623.129272,24.139774
208,2,POS,Steven,530.932983,1456.680908,28.125000
208,2,SPAWN,Ranger,1024.000000,1000.000000,33.000000
209,2,POS,Ranger,1030.850830,1149.450439,24.125000
209,2,POS,Steven,485.654999,1483.414307,24.145956
210,2,POS,Ranger,834.576660,1282.576660,27.703939
210,2,POS,Steven,485.448517,1483.530762,24.145956
210,2,POS,Ranger,714.413086,1319.861450,24.125000
211,2,POS,Ranger,607.562988,1462.671387,24.125000
211,2,POS,Steven,482.029663,1485.381226,24.146891
211,2,POS,Ranger,515.597534,1531.041138,28.125000
211,2,DPOS,Ranger,515.597534,1531.041138,28.125000
211,2,POS,Steven,481.205048,1485.562012,24.146891
212,2,POS,Ranger,526.004639,1550.874268,28.127142
212,2,POS,Steven,348.717255,1431.126831,24.125000
213,2,POS,Ranger,526.004639,1550.874268,28.127142
213,2,POS,Steven,400.713867,1431.204468,24.125000
213,2,SPAWN,Ranger,936.000000,824.000000,-7.000000
214,2,POS,Ranger,1042.819092,796.873962,24.125000
214,2,POS,Steven,529.453674,1431.264526,28.125000
215,2,POS,Ranger,1074.499390,1062.360840,24.125000
215,2,POS,Steven,493.052246,1484.783203,24.263916
216,2,POS,Ranger,1088.207642,934.813293,24.125000
216,2,POS,Steven,506.986939,1480.247070,24.263916
217,2,POS,Ranger,915.543884,726.599365,-11.875000
217,2,POS,Steven,506.986939,1480.247070,24.263916
217,2,POS,Ranger,700.269653,747.366333,-19.875000
218,2,POS,Ranger,701.461243,783.098755,-15.875000
218,2,POS,Steven,506.986939,1480.247070,24.263916
219,2,POS,Ranger,1018.432495,774.396484,24.125000
219,2,POS,Steven,506.986939,1480.247070,24.263916
220,2,POS,Ranger,1080.058472,1053.973145,24.125000
220,2,POS,Steven,506.986939,1480.247070,24.263916
221,2,POS,Ranger,946.815613,1215.126953,24.125000
221,2,POS,Steven,506.986939,1480.247070,24.263916
222,2,POS,Ranger,766.177979,1276.372314,24.125000
222,2,POS,Steven,506.986939,1480.247070,24.263916
223,2,POS,Ranger,629.322266,1492.972290,24.125000
223,2,POS,Steven,487.406311,1494.070923,24.265694
223,2,DPOS,Ranger,511.568207,1507.823853,28.125000
223,2,POS,Steven,481.440735,1496.223633,24.265694
223,2,POS,Steven,480.616913,1495.953369,24.449467
223,2,POS,Steven,426.129791,1467.640625,24.125000
224,2,POS,Ranger,522.195190,1504.990967,28.125000
224,2,POS,Steven,354.868530,1431.125122,24.125000
225,2,POS,Ranger,522.195190,1504.990967,28.125000
225,2,POS,Steven,350.765778,1438.284790,24.125000
225,2,SPAWN,Ranger,212.000000,2360.000000,65.000000
226,2,POS,Ranger,215.989761,2290.568359,56.125000
226,2,POS,Steven,471.420380,1432.570801,24.125000
226,2,POS,Ranger,222.137939,2167.459717,40.125000
226,2,POS,Ranger,222.757889,2120.567383,24.125000
226,2,POS,Ranger,220.256271,2092.953857,24.125000
227,2,POS,Ranger,217.736374,2112.259277,24.125000
227,2,POS,Steven,404.210785,1556.993530,24.125000
228,2,POS,Ranger,311.707733,2162.135498,24.125000
228,2,POS,Steven,320.092499,1841.059937,24.125000
229,2,POS,Ranger,581.806397,2124.972168,24.129963
229,2,POS,Steven,609.355652,1965.987183,24.145908
229,2,POS,Ranger,621.334656,2117.140869,24.129963
230,2,POS,Ranger,806.275696,2233.227783,24.130371
230,2,POS,Steven,872.964844,2133.384277,24.145908
230,2,DPOS,Steven,942.312988,2203.974609,27.307800
230,2,POS,Ranger,888.069214,2289.292969,27.125000
230,2,DPOS,Ranger,888.069214,2289.292969,27.125000
230,2,POS,Ranger,888.069214,2289.292969,27.125000
231,2,POS,Ranger,914.066834,2351.376465,24.125000
231,2,POS,Steven,1047.596802,2199.548828,24.126179
232,2,POS,Ranger,914.066834,2351.376465,24.125000
232,2,POS,Steven,1047.596802,2199.548828,24.126179
232,2,SPAWN,Steven,416.000000,824.000000,-7.000000
232,2,SPAWN,Ranger,1024.000000,1000.000000,33.000000
233,2,POS,Ranger,1031.378784,1165.091431,24.125000
233,2,POS,Steven,514.172791,725.003540,-15.875000
233,2,POS,Steven,621.430115,698.826599,-15.875000
234,2,POS,Ranger,982.943543,1355.388306,24.125000
234,2,POS,Steven,718.289734,540.751770,-15.875000
234,2,POS,Ranger,973.219055,1353.973877,24.125000
235,2,POS,Ranger,715.793091,1306.116699,24.125000
235,2,POS,Steven,653.032043,231.181564,48.125000
235,2,POS,Steven,683.727051,-45.389614,71.188156
236,2,POS,Ranger,678.612061,1581.612915,24.125000
236,2,POS,Steven,665.187622,-62.949787,72.088699
237,2,POS,Ranger,674.206665,1901.106445,24.125000
237,2,POS,Steven,700.878601,241.331574,50.297176
237,2,POS,Ranger,671.499451,2064.250732,24.125000
238,2,POS,Ranger,738.432617,2156.576904,24.125000
238,2,POS,Steven,821.776672,517.154358,-15.875000
238,2,POS,Ranger,841.505188,2256.958496,28.125000
239,2,POS,Ranger,982.534180,2282.556397,40.125000
239,2,POS,Steven,1134.312378,530.634644,-15.875000
239,2,POS,Ranger,992.415283,2269.959961,39.125000
240,2,POS,Ranger,1096.282105,2169.238037,24.137878
240,2,POS,Steven,1095.012451,856.794678,24.125000
240,2,POS,Ranger,1103.834595,2163.564453,24.137878
240,2,POS,Ranger,1120.739990,2127.883545,24.137878
240,2,POS,Ranger,1125.876343,2086.364502,24.137878
241,2,POS,Ranger,1090.406372,1949.315674,24.137878
241,2,POS,Steven,1097.598389,1174.033325,24.125000
241,2,POS,Ranger,1094.525269,1929.405273,24.137878
242,2,POS,Ranger,953.276245,1742.947632,24.137878
242,2,POS,Steven,796.481689,1281.322144,24.125000
243,2,POS,Ranger,927.726563,1461.752441,24.137878
243,2,POS,Steven,623.098389,1438.379272,24.125000
243,2,POS,Steven,426.277557,1476.353638,24.128124
244,2,POS,Ranger,724.256653,1586.113403,24.125000
244,2,POS,Steven,390.117126,1568.887329,24.128124
245,2,POS,Ranger,660.814087,1747.049683,24.127842
245,2,POS,Steven,288.019165,1552.560059,24.128124
246,2,POS,Ranger,407.736237,1735.190674,24.127836
246,2,POS,Steven,598.115051,1481.321655,27.689400
247,2,POS,Ranger,514.354248,1621.638550,24.127836
247,2,POS,Steven,908.868530,1586.031128,24.125000
248,2,POS,Ranger,699.601563,1484.859741,24.127836
248,2,POS,Steven,882.945496,1869.144165,24.125000
249,2,POS,Ranger,973.543396,1574.630737,24.127832
249,2,POS,Steven,1136.874634,1973.695923,24.125000
249,2,POS,Steven,1133.477417,2280.134766,56.125000
250,2,POS,Ranger,994.154419,1683.102295,24.127832
250,2,POS,Steven,1126.826660,2308.527588,56.125000
251,2,POS,Ranger,1061.176147,1917.364502,24.127832
251,2,POS,Steven,849.326477,2239.062500,28.125000
252,2,POS,Ranger,1086.606323,2217.752686,40.125000
252,2,POS,Steven,644.356201,1984.521851,24.125000
253,2,POS,Ranger,1129.011963,1965.749878,24.131102
253,2,POS,Steven,671.376648,1663.993042,24.125000
254,2,POS,Ranger,975.069031,1784.360840,24.131102
254,2,POS,Steven,691.200684,1339.632202,24.125000
255,2,POS,Ranger,884.984253,1517.392578,24.131102
255,2,POS,Steven,975.657776,1256.056885,24.125000
256,2,POS,Ranger,667.112366,1360.406006,24.127832
256,2,POS,Steven,1075.713501,962.318665,24.125000
256,2,POS,Ranger,705.193665,1278.771973,25.092272
257,2,POS,Ranger,921.259399,1284.066162,24.125000
257,2,POS,Steven,1002.595825,660.667603,-15.875000
258,2,POS,Ranger,1100.380127,1070.953735,24.125000
258,2,POS,Steven,713.664490,588.625793,-15.875000
259,2,POS,Ranger,1094.009766,1070.943115,24.125000
259,2,POS,Steven,456.816010,782.847351,-15.875000
260,2,POS,Ranger,916.658447,1289.614746,24.125000
260,2,POS,Steven,219.555389,801.066467,24.125000
261,2,POS,Ranger,642.785584,1390.884522,24.125000
261,2,POS,Steven,270.839844,1117.615967,24.125000
262,2,POS,Ranger,662.146729,1398.073853,24.125000
262,2,POS,Steven,522.554871,1269.399414,24.125000
263,2,POS,Ranger,800.296875,1474.094360,28.125000
263,2,POS,Steven,726.459839,1397.369141,24.125000
264,2,POS,Ranger,739.657898,1595.351563,24.125257
264,2,POS,Steven,654.084778,1531.383057,24.125000
265,2,POS,Ranger,676.444031,1598.196533,24.127842
265,2,POS,Steven,719.008240,1337.777710,24.127308
266,2,POS,Ranger,783.207397,1433.957764,28.125000
266,2,POS,Steven,754.712769,1532.209595,24.127308
267,2,POS,Ranger,1052.358521,1466.322632,24.275555
267,2,POS,Steven,821.112488,1438.968628,28.125000
268,2,POS,Ranger,985.804565,1762.400391,24.275555
268,2,POS,Steven,778.383789,1281.434814,24.125000
268,2,POS,Ranger,1094.338989,2028.868774,24.275555
269,2,POS,Ranger,1103.690430,2054.393799,24.275555
269,2,POS,Steven,946.750855,1353.136108,24.125000
269,2,POS,Ranger,1106.571899,2062.198975,24.275555
269,2,POS,Ranger,1116.082153,2097.224609,24.275555
270,2,POS,Ranger,1098.177979,2304.927246,56.125000
270,2,POS,Steven,663.059692,1343.012085,24.256914
270,2,POS,Ranger,1096.571655,2332.523682,56.125000
271,2,POS,Ranger,1100.142578,2085.733154,24.125000
271,2,POS,Steven,837.274719,1573.716431,27.426001
272,2,POS,Ranger,981.279297,2027.031860,24.125000
272,2,POS,Steven,1009.871277,1842.445068,24.125000
272,2,DPOS,Steven,996.580811,1874.866943,24.125000
272,2,POS,Ranger,957.350708,2031.889648,24.125000
273,2,POS,Ranger,724.501160,2094.732910,24.127838
273,2,POS,Steven,980.756165,1864.632080,24.127319
273,2,POS,Ranger,706.372009,2096.860107,24.127838
273,2,SPAWN,Steven,936.000000,824.000000,-7.000000
274,2,POS,Ranger,845.287659,2116.451660,24.127838
274,2,POS,Steven,936.000000,824.000000,-15.604200
274,2,POS,Ranger,1032.105591,1991.876831,24.127844
275,2,POS,Ranger,1036.744263,1985.303589,24.127844
275,2,POS,Steven,739.904175,740.498474,-15.875000
275,2,POS,Steven,713.938538,730.101074,-17.833401
276,2,POS,Ranger,863.043396,2129.879883,24.127836
276,2,POS,Steven,634.223145,463.235687,-15.875000
277,2,POS,Ranger,560.758179,2233.293701,24.127836
277,2,POS,Steven,647.199402,140.291290,61.631664
277,2,POS,Steven,672.829956,-46.917133,71.232269
278,2,POS,Ranger,251.612320,2164.863770,24.127844
278,2,POS,Ranger,251.612320,2164.863770,24.127844
278,2,POS,Steven,676.749329,-5.869663,69.127350
278,2,POS,Ranger,224.326065,2124.709717,24.127844
278,2,POS,Ranger,209.411911,2091.175781,24.127844
279,2,POS,Ranger,243.903992,1951.031982,24.127844
279,2,POS,Steven,713.227844,309.634125,36.567810
280,2,POS,Ranger,394.725952,1711.244507,24.127844
280,2,POS,Steven,919.666992,536.858460,-15.875001
280,2,POS,Ranger,376.634888,1501.186035,24.127844
281,2,POS,Ranger,446.916595,1499.613281,24.127844
281,2,POS,Steven,1070.817139,822.684753,24.125000
282,2,POS,Ranger,668.161194,1381.719605,24.127832
282,2,POS,Steven,1071.670166,1138.717529,24.125000
283,2,POS,Ranger,824.062683,1343.245972,28.125000
283,2,POS,Steven,919.570618,1257.421143,24.125000
283,2,POS,Ranger,882.466736,1368.870361,24.127842
284,2,POS,Ranger,1071.401123,1325.861816,24.127842
284,2,POS,Steven,1120.484985,1066.821533,24.125000
285,2,POS,Ranger,1059.787354,1170.562500,24.127941
285,2,POS,Steven,1034.927979,763.311768,24.125000
286,2,POS,Ranger,816.111694,1275.620850,24.127941
286,2,POS,Steven,1134.687134,602.920166,-15.875000
287,2,POS,Ranger,729.711304,1447.475586,24.127840
287,2,POS,Steven,1098.112549,921.153870,24.125000
288,2,POS,Ranger,941.404663,1561.232056,24.127838
288,2,POS,Steven,1033.696045,1230.430298,24.125000
289,2,POS,Ranger,690.716919,1437.658936,24.127855
289,2,POS,Steven,722.951721,1317.676880,24.125000
290,2,POS,Ranger,542.039490,1278.028442,24.127855
290,2,POS,Steven,594.307068,1294.672974,24.125000
291,2,POS,Ranger,240.953156,1153.127197,24.125000
291,2,POS,Steven,361.642334,1368.875000,113.407501
292,2,POS,Ranger,254.885315,832.691101,24.125000
292,2,POS,Steven,240.523590,1249.333374,29.741863
292,2,DPOS,Steven,274.014252,1026.357422,24.342968
292,2,POS,Ranger,221.381058,659.429688,-11.875000
292,2,POS,Ranger,243.326752,546.522034,-15.875000
293,2,POS,Ranger,246.406754,539.767029,-15.875000
293,2,POS,Steven,247.761429,984.529236,39.985065
294,2,POS,Ranger,481.372681,701.468567,-15.875000
294,2,POS,Steven,241.048248,973.834900,24.125000
294,2,SPAWN,Steven,212.000000,2360.000000,65.000000
294,2,POS,Ranger,620.184082,740.029724,-15.875000
295,2,POS,Ranger,782.769104,716.184326,-15.875000
295,2,POS,Steven,342.678009,2231.390625,27.097597
295,2,POS,Steven,619.313171,2127.196045,24.215771
296,2,POS,Ranger,1037.079834,548.125610,-15.875000
296,2,POS,Steven,641.959045,2110.551270,24.215771
296,2,POS,Ranger,1051.102783,540.305481,-15.875000
296,2,POS,Ranger,1072.154175,529.211731,-15.875000
297,2,POS,Ranger,1069.248413,709.090393,-7.875001
297,2,POS,Steven,671.697144,1786.030151,24.215771
298,2,POS,Ranger,1090.762695,988.740295,24.125000
298,2,POS,Steven,570.308655,1542.568115,28.125000
298,2,POS,Steven,408.329834,1507.499023,24.125000
299,2,POS,Ranger,1006.112793,1269.217163,24.125000
299,2,POS,Steven,409.731842,1506.789917,24.125000
300,2,POS,Ranger,832.908630,1284.531006,24.125435
300,2,POS,Steven,458.427399,1482.689331,24.125000
301,2,POS,Ranger,1086.253174,1204.942017,24.125435
301,2,POS,Steven,472.930969,1515.906128,24.125000
302,2,POS,Ranger,1089.880127,884.283447,24.125435
302,2,POS,Steven,411.337708,1511.559692,24.125000
303,2,POS,Ranger,1087.516602,1139.477173,24.125435
303,2,POS,Steven,432.688538,1460.263062,24.125000
304,2,POS,Ranger,849.637878,1317.026001,24.125435
304,2,POS,Steven,449.886383,1452.269897,24.125000
304,2,POS,Ranger,709.047852,1314.509277,24.125435
305,2,POS,Ranger,668.036621,1455.645752,24.125435
305,2,POS,Steven,449.886383,1452.269897,24.125000
306,2,POS,Ranger,937.567871,1553.269775,24.127834
306,2,POS,Steven,449.886383,1452.269897,24.125000
307,2,POS,Ranger,1059.289917,1842.413086,24.128130
307,2,POS,Steven,449.886383,1452.269897,24.125000
307,2,POS,Ranger,1077.992188,1860.686768,24.128130
307,2,POS,Ranger,1100.083740,2032.813477,24.128130
307,2,POS,Ranger,1093.484619,2064.360352,24.128130
308,2,POS,Ranger,1092.244263,2097.988281,24.128130
308,2,POS,Ranger,1092.244263,2097.988281,24.128130
308,2,POS,Steven,459.131500,1555.115479,24.125000
308,2,POS,Ranger,1097.734985,2280.050293,56.125000
309,2,POS,Ranger,1083.935059,2345.209229,56.125000
309,2,POS,Steven,484.316803,1848.194702,24.125000
310,2,POS,Ranger,1136.864136,2298.554688,83.625000
310,2,POS,Steven,552.478821,2133.267578,24.125000
311,2,POS,Ranger,910.946045,2376.869873,62.625000
311,2,POS,Steven,682.162292,2338.872070,28.125866
311,2,DPOS,Steven,632.977844,2259.213867,24.128986
311,2,POS,Ranger,948.828003,2150.526856,78.044060
312,2,POS,Ranger,970.023010,2147.915283,61.844063
312,2,POS,Steven,615.999207,2242.454834,24.129745
313,2,POS,Ranger,829.957642,2344.955322,24.125000
313,2,POS,Steven,613.113098,2239.599365,24.129745
313,2,SPAWN,Steven,1024.000000,1000.000000,33.000000
